"n_collect","credit_ratio","interest","initial_list_status","recover","coll_fee","out_prncp","total_cc","term","fees_rec","total_acc","employment","amount","monthly_payment","funded","status","v1","int_rec","reason","last_payment","pymnt_rec","quality","out_prncp_inv","violations","del","inc","prin_rec","credit_bal","ncc","req"
0,7.8,6.76,"a",0,0,0,5436.88," 3 yrs",0,17,"5",5000,153.85,5000,"unchecked",6.71,436.88,"renovation",2368.73,5436.88,"q1",0,0,0,54000,5000,3503,10,0
0,21.6,18.24,"b",0,0,0,19954," 3 yrs",0,27,"5",17600,638.41,17600,"checked",20.64,2354,"debt",14846.72,19954,"q4",0,1,0,65000,17600,6958,15,1
0,53.7,13.98,"b",0,0,0,11099.35," 3 yrs",0,37,"3",10000,341.68,10000,"checked",17.43,1099.35,"debt",8024.23,11099.35,"q3",0,2,1,61000,10000,2900,15,1
0,63.4,12.99,"b",0,0,10306.33,3643.31," 5 yrs",0,35,"2",12350,280.94,12350,"unchecked",22.29,1599.64,"debt",280.94,3643.31,"q3",10306.33,0,0,45000,2043.67,26305,13,0
0,44.8,15.61,"a",0,0,10884.27,2304.31," 5 yrs",0,45,"10+",12000,289.34,12000,"checked",30.73,1188.58,"debt",289.34,2304.31,"q4",10884.27,1,0,68000,1115.73,11323,28,2
0,63.4,18.75,"a",0,0,0,16951.0825929," 3 yrs",0,16,"1",13000,474.89,13000,"unchecked",13.06,3951.08,"debt",3189.67,16951.08,"q4",0,0,0,38000,13000,13943,13,1
0,75.2,7.89,"a",0,0,28512.49,1863.99," 3 yrs",0,29,"< 1",30000,938.57,30000,"partial",19.05,376.48,"cc",938.57,1863.99,"q1",28512.49,0,4,228000,1487.51,47675,16,0
0,46.3,11.99,"a",2341.97,421.5546,0,8917.55," 3 yrs",0,35,"10+",18000,597.78,18000,"partial",15.45,1741.66,"debt",597.78,8917.55,"q2",0,1,0,55000,4833.92,10651,10,2
0,64.3,16.99,"a",0,0,5833.82,6811.79," 5 yrs",0,22,"3",10000,248.48,10000,"checked",11.77,2645.61,"debt",248.48,6777.73,"q4",5804.65,0,1,62000,4166.18,16142,9,0
0,94.3,25.89,"b",0,0,9330,2387.54," 5 yrs",0,4,"3",10050,300.25,10050,"partial",3.85,1667.54,"renovation",300.25,2387.54,"q7",9330,0,0,48000,720,4717,3,0
0,41.1,14.48,"b",0,0,15525,0," 5 yrs",0,31,"3",15525,365.12,15525,"unchecked",36.17,0,"cc",0,0,"q3",15525,0,0,65000,0,23400,17,0
0,40.4,13.67,"b",0,0,29293.64,1351.68," 5 yrs",0,23,"10+",30000,692.93,30000,"checked",20.33,645.32,"debt",692.93,1351.68,"q3",29293.64,0,0,97000,706.36,40938,14,0
0,71,23.99,"b",0,0,0,12591.04," 5 yrs",0,28,"3",12450,358.09,12450,"checked",19.31,141.04,"debt",12624.23,12591.04,"q6",0,1,0,108000,12450,10555,11,0
0,35.2,8.18,"b",0,0,18626.77,2027.21," 5 yrs",0,37,"10+",20000,407.26,20000,"unchecked",26.34,653.98,"debt",407.26,2027.21,"q2",18626.77,0,0,65000,1373.23,30717,20,1
0,52,18.25,"a",0,0,0,35341.3316912," 3 yrs",0,22,"10+",27050,981.32,27050,"checked",19.75,8291.33,"debt",63.78,35341.33,"q4",0,0,0,55000,27050,17646,15,1
0,41.1,12.12,"b",0,0,0,9736.99," 3 yrs",0,15,"4",8400,279.49,8400,"partial",19.84,1336.99,"debt",4426.68,9736.99,"q2",0,0,0,30000,8400,12193,6,1
0,100,14.99,"b",0,0,20825.19,6259.25," 5 yrs",0,15,"10+",24000,570.84,24000,"checked",36.8,3084.44,"debt",570.84,6259.25,"q3",20825.19,0,0,80000,3174.81,39382,8,1
0,58,16.99,"a",0,0,2859.72,5575.43," 3 yrs",0,23,"10+",6800,242.41,6800,"unchecked",10.58,1635.15,"debt",242.41,5575.43,"q4",2859.72,0,0,120000,3940.28,27522,15,0
0,75.2,14.49,"a",0,0,3810.07,3097.5," 3 yrs",0,14,"3",6000,206.5,6000,"partial",14.84,907.57,"debt",206.5,3097.5,"q3",3810.07,0,0,52000,2189.93,6239,6,2
0,91.5,13.98,"a",0,0,8883,5582," 5 yrs",0,23,"9",12000,279.1,12000,"unchecked",13.58,2465,"debt",279.1,5582,"q3",8883,0,0,70000,3117,24441,7,1
0,62,15.31,"b",0,0,11948.36,7665," 5 yrs",0,31,"6",16000,383.25,16000,"partial",16.35,3613.36,"debt",383.25,7665,"q3",11948.36,0,0,85000,4051.64,21824,19,1
0,42.2,11.99,"b",0,0,4883.91,162.72," 3 yrs",0,16,"8",5000,166.05,5000,"checked",6.93,46.63,"renovation",166.05,162.72,"q3",4883.91,0,0,60000,116.09,8348,13,2
0,73,19.52,"b",0,0,27776.77,16523.46," 5 yrs",0,45,"10+",35000,917.97,35000,"checked",29.22,9300.23,"debt",917.97,16523.46,"q5",27776.77,1,2,110000,7223.23,32467,18,3
0,78.1,12.69,"a",0,0,6274.45,2418.06," 3 yrs",0,19,"7",8000,268.36,8000,"checked",18.49,692.51,"cc",268.36,2418.06,"q3",6274.45,0,0,73000,1725.55,14215,8,0
0,101.2,14.65,"b",0,0,11618.56,1775.63," 5 yrs",0,23,"10+",12500,295.09,12500,"partial",23.05,894.19,"debt",295.09,1772.08,"q3",11595.33,0,0,58200,881.44,15688,7,0
0,47,14.65,"b",0,0,24134.64,1719.98," 5 yrs",0,22,"5",25000,590.17,25000,"partial",22.72,854.62,"cc",590.17,1719.98,"q3",24134.64,0,0,60000,865.36,12277,10,1
0,59.5,15.1,"a",0,0,12815.54,12869.31," 5 yrs",0,11,"10+",20000,476.85,20000,"checked",15.79,5684.85,"debt",476.85,12837.13,"q3",12783.51,0,0,45000,7184.46,8394,5,0
0,33.6,12.69,"a",0,0,19176.04,3373.25," 5 yrs",0,28,"NA",21000,474.49,21000,"checked",12.31,1549.29,"debt",474.49,3373.25,"q3",19176.04,0,0,144000,1823.96,8035,10,1
0,66.9,6.89,"b",0,0,13864.65,1381.49," 3 yrs",0,27,"10+",15000,462.41,15000,"partial",14.81,246.14,"debt",462.41,1381.49,"q1",13864.65,0,0,175000,1135.35,214960,11,0
0,73.6,8.39,"a",0,0,21474.62,16563.33," 3 yrs",0,32,"7",35000,1103.09,35000,"partial",24.01,3037.95,"debt",1103.09,16551.5,"q1",21459.28,0,0,175000,13525.38,82041,19,2
0,24.5,6.62,"a",0,0,0,8513.80669933," 3 yrs",0,18,"5",8000,245.63,8000,"unchecked",8.45,513.81,"boat",5324.58,8513.81,"q1",0,0,0,88000,8000,9427,10,0
0,51.1,14.99,"a",0,0,6631.25,4840.05," 3 yrs",0,13,"4",10000,346.61,10000,"partial",34.57,1471.3,"debt",346.61,4840.05,"q3",6631.25,0,0,38220,3368.75,9246,13,1
0,34.6,15.99,"a",0,0,3307.42,1716.78," 3 yrs",0,15,"7",4450,156.43,4450,"unchecked",15.6,574.2,"cc",156.43,1716.78,"q4",3307.42,1,0,42000,1142.58,3456,11,0
0,90.8,16.55,"b",0,0,26442.87,3419.86," 5 yrs",0,11,"10+",28000,689.12,28000,"partial",16.85,1862.73,"debt",689.12,3419.86,"q4",26442.87,0,0,75000,1557.13,39868,9,0
0,70.3,10.15,"a",0,0,0,5417.44," 3 yrs",0,6,"10+",5000,161.69,5000,"checked",15.01,417.44,"debt",3800.54,5417.44,"q2",0,1,0,35500,5000,5274,3,1
0,10.9,6.39,"b",0,0,11857.81,4890.22," 3 yrs",0,11,"3",16000,489.59,16000,"partial",5.18,748.03,"boat",489.59,4890.22,"q1",11857.81,0,0,104000,4142.19,10720,10,0
0,82.5,17.57,"b",0,0,10037.91,7133.07," 5 yrs",0,38,"8",13500,339.67,13500,"partial",16.45,3670.98,"debt",339.67,7133.07,"q4",10037.91,0,0,48000,3462.09,14599,7,0
0,80.1,18.99,"a",0,0,17238.51,14568.9," 3 yrs",0,43,"10+",26500,971.26,26500,"partial",27.16,5307.41,"debt",971.26,14568.9,"q5",17238.51,0,0,70000,9261.49,18420,9,1
0,34.9,12.29,"b",0,0,7056.39,1323.23," 3 yrs",0,15,"4",8000,266.83,8000,"checked",28.09,379.62,"cc",266.83,1323.23,"q3",7056.39,0,0,32000,943.61,6109,12,0
0,48,10.99,"b",0,0,3714.48,387.94," 3 yrs",0,35,"3",4000,130.94,4000,"partial",12.23,102.42,"debt",130.94,387.94,"q2",3714.48,0,1,105000,285.52,9551,15,1
0,26.5,10.99,"b",0,0,9964.38,2731.35," 3 yrs",0,48,"10+",12000,392.81,12000,"partial",9.76,695.73,"debt",392.81,2731.35,"q2",9964.38,0,1,118000,2035.62,11048,19,0
0,72.2,10.37,"a",0,0,0,12629.33," 3 yrs",0,24,"4",11300,366.59,11300,"checked",13.57,1329.32,"debt",6769.08,12349.9,"q2",0,1,0,80140,11300.01,11628,8,0
0,49.4,10.64,"a",0,0,15620.77,521.09," 3 yrs",0,52,"8",16000,521.1,16000,"checked",19.25,141.86,"cc",530.55,521.09,"q2",15620.77,0,0,105000,379.23,12294,19,0
0,87.2,10.99,"a",0,0,10129.17,1459.68," 3 yrs",0,28,"2",11200,366.63,11200,"partial",15.84,388.85,"debt",366.63,1459.68,"q2",10129.17,0,0,50000,1070.83,10468,14,1
0,61.9,13.35,"b",0,0,21069.87,10526.23," 5 yrs",0,41,"10+",27000,619.19,27000,"partial",6.23,4596.1,"boat",619.19,10526.23,"q3",21069.87,2,1,350000,5930.13,12035,11,0
0,75.3,18.49,"b",0,0,0,6191.04," 3 yrs",0,35,"< 1",6400,232.96,6400,"unchecked",23.6,1879.55,"debt",350,6191.04,"q4",0,0,0,36000,4311.49,10890,10,1
0,45.4,17.57,"b",0,0,2487.59,2565.98," 3 yrs",0,10,"< 1",4200,150.94,4200,"unchecked",10.35,853.57,"debt",150.94,2565.98,"q4",2487.59,0,1,40000,1712.41,14554,7,0
0,5.6,25.83,"b",0,0,0,5908.32," 5 yrs",0,34,"10+",22000,656.48,22000,"checked",14.51,4112.84,"moving",656.48,5908.32,"q7",0,0,0,95000,1795.48,952,7,2
0,71.9,8.9,"a",0,0,8984.05,13335.89," 3 yrs",0,7,"3",20000,635.07,20000,"checked",10.58,2319.94,"cc",635.07,13335.89,"q1",8984.05,0,0,88000,11015.95,14373,6,0
0,50.7,8.9,"a",0,0,0,11259.03," 3 yrs",0,24,"4",10000,317.54,10000,"unchecked",21.81,1259.03,"debt",3955.61,11259.03,"q1",0,1,0,76000,10000,11398,9,0
0,83,25.8,"b",0,0,26424.74,7682.02," 5 yrs",0,36,"10+",28775,858.14,28775,"checked",29.15,5331.76,"debt",858.14,7682.02,"q7",26424.74,0,0,65500,2350.26,19087,11,0
0,62.5,15.8,"a",0,0,0,15034.5919567," 3 yrs",0,26,"6",13000,455.76,13000,"unchecked",10.09,2034.59,"cc",9116.01,15034.59,"q3",0,0,0,56000,13000,15808,10,1
0,20.8,25.83,"a",0,0,0,37215.704075," 3 yrs",0,40,"10+",35000,1407.01,35000,"checked",5.78,2215.7,"home",34405.28,37215.7,"q7",0,0,0,85468,35000,9229,19,5
0,56.3,14.31,"b",0,0,29374.08,10604.74," 5 yrs",0,37,"10+",35000,820.03,35000,"checked",28.27,4978.82,"debt",820.03,10604.74,"q3",29374.08,0,0,98000,5625.92,45246,16,0
0,76.3,12.35,"a",0,0,4672.91,20126.56," 3 yrs",0,29,"10+",20800,694.34,20800,"checked",9.79,3999.47,"debt",694.34,20102.39,"q2",4667.28,0,0,150000,16127.09,24809,11,3
0,89.2,16.29,"a",0,0,201.8,1060.8," 3 yrs",0,17,"10+",1000,35.31,1000,"unchecked",16.2,262.6,"other",36.89,1060.8,"q3",201.8,0,0,41635,798.2,17749,7,0
0,29.1,7.89,"a",0,0,18636.22,7810.54," 3 yrs",0,22,"1",25000,782.15,25000,"partial",17.55,1446.76,"debt",782.15,7810.54,"q1",18636.22,0,0,72000,6363.78,9676,7,1
0,61.5,11.67,"a",0,0,3125.73,2479.35," 3 yrs",0,30,"2",5000,165.29,5000,"partial",32.21,605.08,"debt",165.29,2479.35,"q2",3125.73,0,0,45000,1874.27,13280,18,1
0,63.2,12.39,"b",0,0,21204.27,11972.74," 3 yrs",0,38,"1",30000,1002.03,30000,"checked",19.51,3177.01,"debt",1002.03,11972.74,"q3",21204.27,0,0,62750,8795.73,40081,14,2
0,63.6,16.99,"b",0,0,11107.2,5031.6," 5 yrs",0,8,"10+",13500,335.44,13500,"checked",5.38,2638.8,"debt",335.44,5031.6,"q4",11107.2,0,0,52000,2392.8,7954,7,0
0,27.4,7.89,"b",0,0,11666.38,3654.07," 3 yrs",0,23,"6",14625,457.56,14625,"unchecked",15.47,695.45,"debt",457.56,3654.07,"q1",11666.38,0,0,35000,2958.62,7077,11,0
0,69.9,15.61,"b",0,0,21295.75,4174.99," 3 yrs",0,24,"< 1",24000,839.16,24000,"unchecked",36.58,1470.74,"debt",839.16,4174.99,"q4",21295.75,0,0,50000,2704.25,24407,16,2
0,95.6,7.89,"b",0,0,11889.88,2615.73," 3 yrs",0,30,"10+",14000,438,14000,"unchecked",18.51,505.61,"debt",438,2615.73,"q1",11889.88,0,0,130000,2110.12,22955,8,0
0,62.1,15.59,"a",0,0,10366.8,6790.31," 3 yrs",0,14,"8",15000,524.33,15000,"unchecked",9.76,2157.11,"debt",524.33,6790.31,"q4",10366.8,0,0,60000,4633.2,20132,11,0
0,79.2,8.9,"a",0,0,0,7311.99044861," 3 yrs",0,12,"10+",6400,203.23,6400,"unchecked",9.03,911.99,"debt",617.4,7283.43,"q1",0,0,0,160000,6400,21634,8,0
0,56.5,11.14,"a",0,0,0,20896.9781816," 3 yrs",0,46,"5",17900,587.22,17900,"unchecked",27.92,2996.98,"debt",6217.28,20896.98,"q2",0,0,0,90000,17900,13343,18,0
0,58.9,12.49,"b",0,0,11624.61,5290.4," 5 yrs",0,17,"10+",14700,330.65,14700,"partial",14.52,2215.01,"cc",330.65,5290.4,"q2",11624.61,0,0,58760,3075.39,17027,9,0
0,40.8,7.89,"a",0,0,13502.65,1864.01," 3 yrs",0,29,"3",15000,469.29,15000,"partial",28.16,366.66,"debt",469.29,1864.01,"q1",13502.65,1,2,50000,1497.35,12530,13,1
0,35.7,11.99,"a",0,0,9775.94,13284," 3 yrs",0,40,"9",20000,664.2,20000,"partial",21.09,3059.94,"cc",664.2,13284,"q2",9775.94,0,0,80000,10224.06,15905,18,0
0,52.8,14.47,"b",0,0,0,15922.47," 5 yrs",0,28,"5",13000,305.67,13000,"checked",7.49,2922.47,"debt",9809.07,15922.47,"q3",0,0,1,41478,13000,11201,9,1
0,44.7,10.16,"a",0,0,0,9891.78820344," 3 yrs",0,39,"7",9000,291.09,9000,"partial",5.63,891.79,"debt",5933.75,9891.79,"q2",0,0,1,65000,9000,7235,7,0
0,55.8,13.99,"a",0,0,9083.54,1359.15," 3 yrs",0,14,"10+",10000,341.73,10000,"unchecked",10.73,442.69,"boat",341.73,1359.15,"q3",9083.54,0,1,65000,916.46,4853,11,0
0,41.8,15.61,"b",0,0,0,13875.26," 5 yrs",0,20,"5",12000,289.34,12000,"partial",32.68,1875.26,"debt",9702.72,13875.26,"q4",0,0,0,52000,12000,8745,8,1
0,37.6,13.99,"a",0,0,2582.73,612.79," 3 yrs",0,12,"10+",3000,102.52,3000,"unchecked",20.22,195.52,"holiday",102.52,612.79,"q3",2582.73,0,0,70000,417.27,4249,6,0
0,49,9.67,"a",0,0,0,19060.9767873," 3 yrs",0,30,"10+",18000,578.03,18000,"unchecked",5.49,1060.98,"cc",15015.31,19008.03,"q2",0,0,0,90000,18000,20227,13,0
1,41.9,16.99,"b",0,0,6115.08,1218.91," 3 yrs",0,41,"NA",6875,245.08,6875,"checked",30.87,458.99,"debt",245.08,1218.91,"q4",6115.08,0,3,65000,759.92,629,8,0
0,43.1,9.76,"a",0,0,3500,0," 3 yrs",0,20,"2",3500,112.55,3500,"checked",26.05,0,"cc",0,0,"q2",3500,0,0,20000,0,2758,14,0
0,87.5,9.99,"b",0,0,2620.56,7130.24," 3 yrs",0,20,"NA",8500,274.24,8500,"checked",24.45,1250.8,"debt",274.24,7130.24,"q2",2620.56,0,1,82000,5879.44,21076,7,0
0,62.5,16.99,"a",0,0,8860.29,2475.36," 5 yrs",0,16,"2",10000,248.48,10000,"checked",29.51,1335.65,"debt",248.48,2475.36,"q4",8860.29,0,0,34000,1139.71,6192,11,0
0,108.5,16.55,"b",0,0,9327.98,1467.53," 5 yrs",0,13,"2",10000,246.12,10000,"checked",8.15,795.51,"debt",246.12,1467.53,"q4",9327.98,0,1,62000,672.02,7597,8,0
0,75,15.61,"b",0,0,5143.13,4222.05," 3 yrs",0,37,"10+",8050,281.47,8050,"unchecked",19.53,1315.18,"debt",281.47,4222.05,"q4",5143.13,0,0,135500,2906.87,3075,11,2
0,54.3,9.17,"a",0,0,11416.08,758.99," 3 yrs",0,29,"10+",12000,382.55,12000,"unchecked",12.81,175.07,"cc",382.55,743.18,"q2",11178.24,1,0,65000,583.92,12060,14,0
0,14.4,19.47,"b",0,0,12006.77,8775.69," 5 yrs",0,18,"7",15950,417.89,15950,"partial",6.57,4832.46,"debt",417.89,8748.18,"q4",11969.13,0,0,40000,3943.23,2843,7,1
0,25.5,6.62,"a",0,0,0,3311.10616381," 3 yrs",0,9,"1",3000,92.12,3000,"unchecked",6.8,311.11,"transport",463.21,3311.11,"q1",0,0,0,30000,3000,6095,6,0
0,63.6,11.53,"a",0,0,22766.5,3835.39," 5 yrs",0,38,"7",25000,550.2,25000,"partial",22.45,1601.89,"debt",550.2,3831.55,"q2",22743.73,0,0,91000,2233.5,41768,14,0
0,25.7,8.18,"a",0,0,5703.75,371.59," 3 yrs",0,28,"NA",6000,188.52,6000,"unchecked",8.27,75.34,"transport",188.52,371.59,"q2",5703.75,1,0,18000,296.25,2827,12,1
0,30.8,7.89,"a",0,0,5583.93,1748.93," 3 yrs",0,12,"10+",7000,219,7000,"checked",2.88,332.86,"debt",219,1748.93,"q1",5583.93,0,0,60000,1416.07,4923,5,0
1,28.3,12.29,"a",0,0,3133.01,1198.05," 3 yrs",0,62,"4",4000,133.42,4000,"partial",26.04,331.06,"renovation",133.42,1198.05,"q3",3133.01,0,1,63000,866.99,5471,16,0
0,44.8,12.49,"a",0,0,6546.72,4665.51," 3 yrs",0,5,"8",10000,334.49,10000,"unchecked",12.83,1212.23,"cc",334.49,4665.51,"q2",6546.72,1,0,35000,3453.28,12720,5,0
0,73.2,11.49,"b",0,0,1315.34,109.82," 3 yrs",0,29,"4",1400,46.16,1400,"unchecked",29.69,25.16,"medical",65,109.82,"q2",1315.34,0,0,74500,84.66,8933,17,0
0,61.8,13.53,"b",0,0,0,2546.25," 3 yrs",25.46,18,"5",15000,509.25,15000,"partial",13.58,1125.66,"debt",509.25,2546.25,"q2",0,1,1,120000,1395.13,4636,8,0
0,44.7,18.49,"b",0,0,0,7279.8," 3 yrs",0,26,"9",10000,363.99,10000,"checked",32.37,2406.42,"other",363.99,7279.8,"q4",0,0,11,91336,4873.38,4384,9,0
0,89.2,8.67,"a",0,0,9995.72,2960.5," 5 yrs",0,7,"10+",12000,247.19,12000,"partial",18.08,956.22,"cc",247.19,2960.5,"q2",9995.72,0,0,50000,2004.28,11864,5,0
0,56.6,18.99,"a",0,0,896.64,956.08," 3 yrs",15,32,"9",1500,54.98,1500,"unchecked",22.58,337.72,"other",61.4,956.08,"q5",896.64,0,0,52000,603.36,21631,14,1
0,74,19.99,"b",0,0,0,11907.73," 5 yrs",0,18,"< 1",10000,264.89,10000,"partial",10.5,1907.73,"debt",8966.15,11907.73,"q5",0,0,0,32000,10000,6288,8,1
0,49.3,12.99,"b",0,0,8722.17,4331.26," 5 yrs",0,38,"10+",11200,254.78,11200,"unchecked",20.16,1853.43,"debt",254.78,4331.26,"q3",8722.17,0,4,95000,2477.83,2957,12,0
0,86,18.2,"a",0,0,11236,573.68," 5 yrs",0,11,"10+",11475,292.64,11475,"partial",38.98,334.68,"debt",292.64,573.68,"q5",11236,0,0,28700,239,12982,7,0
0,39.5,7.69,"a",0,0,0,26072.62," 3 yrs",0,14,"NA",25000,779.84,25000,"checked",8.89,1072.62,"cc",5833.9,26072.62,"q1",0,0,0,1e+05,25000,18986,4,0
0,35.3,8.18,"a",0,0,15366.4,1572.25," 3 yrs",0,29,"10+",16600,521.57,16600,"checked",29.32,338.65,"cc",521.57,1567.51,"q2",15320.11,0,0,56400,1233.6,19223,16,1
0,23.7,12.39,"a",0,0,1361.3,867.15," 3 yrs",0,9,"NA",2000,66.81,2000,"partial",5.85,228.45,"medical",66.81,867.15,"q3",1361.3,0,0,24000,638.7,1775,5,1
0,71.4,12.29,"a",0,0,8663.08,2007.42," 3 yrs",0,22,"2",10100,336.87,10100,"partial",21.68,570.5,"debt",336.87,1987.54,"q3",8577.3,0,0,37534.66,1436.92,10276,15,1
0,10.1,7.89,"a",0,0,17230.43,5387.22," 3 yrs",0,17,"8",21600,675.77,21600,"checked",8.63,1017.65,"renovation",675.77,5387.22,"q1",17230.43,0,0,150000,4369.57,2236,9,0
0,92.7,16.32,"a",0,0,0,15402.52," 3 yrs",0,19,"5",13600,480.29,13600,"partial",8.69,1802.52,"debt",10608.51,15121.28,"q4",0,0,0,90000,13600,18452,7,1
0,20.3,6.03,"a",0,0,11202.6,14609.2," 3 yrs",0,47,"10+",24000,730.46,24000,"checked",14.82,1811.8,"debt",730.46,14609.2,"q1",11202.6,0,0,88000,12797.4,19467,14,0
0,89.3,13.43,"a",0,0,0,14637.71," 3 yrs",0,20,"8",12000,406.82,12000,"unchecked",9.89,2637.71,"cc",441.17,14637.71,"q3",0,1,0,78000,12000,19736,12,1
0,75.4,20.2,"b",0,0,0,42535.57," 5 yrs",0,27,"10+",35000,931.19,35000,"partial",24.22,7535.57,"debt",31361.29,42535.57,"q5",0,0,0,143000,35000,63142,16,1
0,8.2,17.57,"a",0,0,7481.38,854.69," 3 yrs",0,19,"7",8000,287.5,8000,"unchecked",10.63,336.07,"renovation",287.5,852.02,"q4",7458,0,1,76000,518.62,173,8,1
0,46.6,25.83,"b",0,0,24030.23,13607.04," 5 yrs",0,48,"10+",28500,850.44,28500,"partial",23.42,9137.27,"debt",850.44,13607.04,"q7",24030.23,0,1,75000,4469.77,44084,20,1
0,85.9,13.33,"b",0,0,2793.01,300.24," 3 yrs",0,16,"10+",3000,101.56,3000,"partial",30.46,93.25,"debt",101.56,300.24,"q3",2793.01,0,0,75000,206.99,28528,10,1
0,66.2,6.49,"b",0,0,14295.45,6734.58," 3 yrs",0,32,"10+",20000,612.89,20000,"partial",21.19,1030.03,"debt",612.89,6734.58,"q1",14295.45,0,0,119920,5704.55,45818,10,0
0,66.3,20.2,"b",0,0,0,28118.46," 5 yrs",0,44,"NA",24650,655.83,24650,"checked",35.89,3468.46,"debt",23527.65,28032.91,"q5",0,0,0,77246,24650,57844,21,2
0,82,19.52,"a",0,0,0,10614.17," 3 yrs",64.61,24,"8",35000,1292.19,35000,"checked",25.03,4909.43,"debt",250,10614.17,"q5",0,0,0,125000,5640.13,67797,13,0
0,72.8,10.99,"b",0,0,8004.99,9702.54," 3 yrs",0,9,"10+",15600,510.66,15600,"unchecked",24,2107.53,"debt",510.66,9702.54,"q2",8004.99,0,0,48000,7595.01,7498,5,0
0,27.7,6.03,"a",0,0,0,9318.35022368," 3 yrs",0,13,"9",8600,261.75,8600,"unchecked",6.28,718.35,"debt",90.85,9318.35,"q1",0,0,0,90000,8600,9844,8,1
0,77.4,7.89,"b",0,0,9001.77,1247.06," 3 yrs",0,16,"10+",10000,312.86,10000,"partial",8.71,248.83,"cc",312.86,1247.06,"q1",9001.77,0,1,97000,998.23,9904,5,0
0,39.1,22.47,"a",0,0,0,29881.6359955," 5 yrs",0,25,"2",24000,669.29,24000,"partial",11.55,5881.64,"debt",21189.67,29881.64,"q5",0,0,1,82000,24000,9297,10,4
0,36.4,7.69,"a",0,0,0,10537.46," 3 yrs",0,33,"10+",10000,311.94,10000,"partial",18.68,537.46,"debt",3418.06,10537.46,"q1",0,0,0,125000,10000,22557,17,0
0,47.9,7.49,"a",0,0,0,4306.41," 3 yrs",0,6,"1",4000,124.41,4000,"checked",4.36,306.41,"debt",2576.49,4279.5,"q1",0,0,0,30000,4000,4212,2,0
0,21.2,7.89,"b",0,0,16985.51,3767.47," 3 yrs",0,23,"10+",20000,625.72,20000,"partial",16.37,752.98,"debt",625.72,3767.47,"q1",16985.51,0,0,150000,3014.49,12883,13,1
0,75.5,16.29,"b",0,0,0,12194.91," 3 yrs",0,13,"3",9600,338.89,9600,"unchecked",17.82,2594.91,"other",1011.54,12194.91,"q3",0,1,0,1e+05,9600,5587,9,0
0,58.3,6.92,"a",0,0,14086.85,6909.13," 3 yrs",0,12,"8",20000,616.82,20000,"partial",10.17,995.98,"debt",700,6909.13,"q1",14086.85,0,0,90000,5913.15,12180,7,1
0,53.4,13.33,"a",0,0,18770.2,6252.46," 3 yrs",0,49,"3",23150,783.7,23150,"checked",27.84,1872.66,"renovation",783.7,6238.96,"q3",18729.66,0,0,75000,4379.8,6733,9,0
0,92.9,20.5,"a",0,0,744.8,1870.74," 3 yrs",0,14,"10+",2000,74.84,2000,"unchecked",28.2,615.54,"renovation",74.84,1870.74,"q5",744.8,0,0,36000,1255.2,17466,6,0
0,86.4,9.17,"a",0,0,9916.78,2671.74," 3 yrs",0,32,"10+",12000,382.55,12000,"unchecked",20.85,588.52,"renovation",382.55,2671.74,"q2",9916.78,0,1,45000,2083.22,12180,9,1
0,88.4,14.98,"a",0,0,6553.61,12633.9," 3 yrs",0,14,"9",15850,549.3,15850,"unchecked",17.07,3337.51,"cc",549.3,12633.9,"q3",6553.61,0,0,40000,9296.39,10074,10,1
0,87.7,13.99,"a",0,0,30967.01,5953.05," 3 yrs",0,35,"10+",35000,1196.05,35000,"partial",26.65,1920.06,"debt",1196.05,5953.05,"q3",30967.01,0,0,194000,4032.99,123276,20,0
0,68,16.55,"a",0,0,6546.42,2252.81," 3 yrs",0,27,"< 1",8000,283.44,8000,"partial",32.88,799.23,"debt",283.44,2252.81,"q4",6546.42,1,0,24960,1453.58,14406,14,1
0,89.7,9.99,"b",0,0,22423.88,2535.78," 5 yrs",0,21,"10+",24000,509.82,24000,"unchecked",12.85,959.66,"cc",509.82,2535.78,"q2",22423.88,0,2,185250,1576.12,31122,7,0
0,79.9,16.2,"a",0,0,0,10650.5801945," 3 yrs",0,19,"1",9000,317.31,9000,"checked",10.41,1650.58,"debt",5891.23,10650.58,"q3",0,0,0,83200,9000,6394,7,1
0,93,12.35,"a",0,0,10350.91,11898.95," 5 yrs",0,27,"8",18000,403.6,18000,"checked",10.64,4249.86,"debt",603.6,11898.95,"q2",10350.91,0,0,110000,7649.09,23530,5,0
0,63.8,20.99,"b",0,0,10800.44,889.76," 5 yrs",0,29,"7",11125,300.91,11125,"partial",11.63,565.2,"debt",300.91,889.76,"q5",10800.44,0,0,54196,324.56,11748,20,1
0,23.7,17.77,"a",0,0,0,19907.6868702," 3 yrs",0,22,"8",16000,576.6,16000,"partial",6.35,3907.69,"business",8377.59,19814.38,"q4",0,1,0,115000,16000,7249,10,1
0,36.9,17.57,"b",0,0,0,1073.26," 3 yrs",0,6,"2",5000,179.69,5000,"checked",8.7,410.52,"cc",179.69,1073.26,"q4",0,0,0,20000,662.74,4905,3,2
0,8.9,9.45,"a",0,0,0,17285.13," 3 yrs",0,9,"1",15000,480.15,15000,"unchecked",6.47,2285.13,"home",481.75,4903.98,"q2",0,0,0,150000,15000,4232,5,2
0,73.9,19.47,"a",0,0,0,4207.92," 3 yrs",0,7,"6",3500,129.13,3500,"unchecked",11.83,707.92,"debt",2529.23,4207.92,"q4",0,0,0,33280,3500,2439,6,0
